A24 teach_family name=ftol conf=0.200 centroid=0.000,-0.065,0.016,0.011,-0.003,0.064,0.012,0.027,0.005,-0.050,-0.040,0.011,-0.016,0.088,0.024,-0.053,0.003,-0.003,-0.021,0.012,0.020,0.080,-0.024,-0.007,0.030,0.007,-0.053,-0.001,0.012,0.028,0.011,-0.021
A3 teach_family name=fbelmukbel conf=0.310 centroid=0.000,-0.003,0.003,0.012,0.005,-0.002,-0.004,0.002,0.004,-0.003,-0.001,-0.000,-0.005,0.004,-0.004,0.001,-0.001,-0.000,0.002,0.009,-0.006,-0.008,-0.006,0.002,-0.002,-0.000,-0.002,-0.010,0.007,0.004,0.005,0.006
A8 teach_family name=flo conf=0.370 centroid=0.002,-0.001,-0.004,0.004,0.007,0.002,0.001,0.002,-0.005,0.007,0.003,0.003,0.005,0.000,0.010,-0.004,0.003,0.006,-0.004,0.005,0.006,0.006,0.001,-0.001,-0.001,-0.001,0.003,0.001,0.002,-0.000,0.006,0.001
A10 teach_family name=fbel conf=0.370 centroid=0.001,0.002,-0.002,0.005,0.003,0.005,0.008,-0.002,0.002,-0.009,-0.006,-0.010,0.005,-0.002,0.005,0.002,0.003,0.001,-0.005,-0.003,-0.008,0.005,-0.003,-0.001,-0.008,-0.003,0.005,-0.003,-0.006,0.000,-0.001,0.011
A10 teach_family name=fbel conf=0.200 centroid=0.001,-0.008,0.027,-0.032,0.051,0.010,-0.019,0.025,0.043,0.016,0.039,-0.017,0.044,-0.000,0.002,-0.005,-0.033,0.024,-0.013,-0.011,-0.061,-0.037,0.017,-0.057,0.015,0.011,0.065,0.019,-0.008,0.015,0.033,0.010
A12 teach_family name=frinlo conf=0.340 centroid=-0.000,0.001,-0.003,0.002,0.004,0.008,0.002,-0.001,-0.007,0.002,0.009,0.004,-0.004,-0.006,-0.002,-0.003,0.015,-0.007,0.005,-0.007,-0.002,0.003,0.003,0.003,0.002,-0.005,-0.015,0.001,0.001,-0.006,-0.001,0.014
A12 teach_family name=fmuktarsu conf=0.210 centroid=0.002,-0.056,0.038,0.030,-0.021,-0.028,-0.047,-0.015,-0.022,0.072,-0.054,-0.042,-0.020,-0.026,-0.031,-0.039,0.005,-0.043,-0.045,0.029,0.003,-0.019,0.005,-0.052,-0.080,0.027,-0.013,0.039,0.041,0.013,-0.006,-0.005
A17 teach_family name=fbelmukmuk conf=0.310 centroid=0.001,0.008,0.000,0.005,-0.001,0.002,-0.006,-0.009,-0.003,-0.008,-0.007,0.008,-0.006,0.001,-0.007,-0.007,-0.002,0.000,-0.006,0.005,-0.008,0.004,-0.004,0.007,0.008,0.009,0.002,-0.005,0.008,0.001,0.003,-0.001
A20 teach_family name=fzevrinvak conf=0.270 centroid=0.000,-0.008,0.003,0.004,-0.007,-0.003,-0.008,0.001,-0.002,0.002,0.005,0.001,-0.003,0.004,-0.004,0.007,-0.006,0.004,0.003,-0.001,-0.009,-0.008,0.006,-0.004,0.005,-0.007,-0.002,0.002,-0.004,-0.004,-0.000,-0.003
A22 teach_family name=fzevmukvak conf=0.290 centroid=0.001,-0.004,0.005,-0.004,-0.001,0.001,0.009,-0.005,0.010,-0.005,-0.003,-0.011,-0.003,0.001,0.004,0.000,0.004,0.005,-0.003,-0.002,0.005,-0.003,-0.007,-0.004,0.005,-0.006,-0.000,0.010,-0.008,-0.001,-0.005,-0.004
A24 teach_family name=fvaktol conf=0.340 centroid=0.001,-0.005,0.008,-0.008,-0.005,-0.005,0.006,-0.005,-0.002,-0.006,-0.008,-0.002,-0.002,-0.003,0.003,0.004,-0.001,0.005,0.001,-0.001,0.014,-0.006,0.002,-0.000,0.005,-0.006,-0.002,-0.002,0.001,0.000,0.001,0.001
A1 teach_family name=frinlo conf=0.440 centroid=0.001,0.013,0.008,0.005,-0.006,0.001,0.012,-0.001,-0.007,-0.001,0.001,-0.003,-0.000,-0.012,0.002,0.001,-0.000,-0.014,-0.002,0.004,0.000,-0.006,0.006,-0.003,0.007,0.000,-0.009,0.004,-0.001,-0.013,-0.001,-0.002
A2 teach_family name=fsutar conf=0.440 centroid=0.001,0.002,-0.001,0.005,0.005,0.008,-0.005,0.004,-0.000,0.009,0.003,-0.000,0.003,-0.004,0.012,-0.004,-0.001,0.008,-0.005,0.008,0.001,-0.009,0.004,-0.007,0.004,-0.001,-0.002,-0.000,-0.013,0.009,0.007,0.003
A2 teach_family name=fsutar conf=0.330 centroid=0.001,-0.006,-0.014,-0.001,-0.007,0.000,0.002,0.012,-0.005,0.001,-0.009,0.004,-0.009,-0.005,0.003,0.002,-0.003,0.004,-0.001,-0.003,-0.008,0.005,-0.006,0.011,0.006,-0.010,-0.004,0.001,-0.006,-0.006,0.003,-0.001
A5 teach_family name=fbel conf=0.390 centroid=0.000,0.001,0.002,-0.005,0.009,-0.014,0.011,0.003,-0.005,0.004,-0.014,-0.005,0.000,0.005,-0.001,-0.002,0.004,-0.001,0.015,0.005,-0.008,0.008,-0.008,-0.000,-0.002,-0.004,-0.003,-0.001,0.000,-0.006,-0.005,-0.005
A11 teach_family name=fsu conf=0.360 centroid=0.001,-0.011,0.008,-0.007,-0.002,0.006,0.003,-0.002,0.006,-0.007,-0.002,-0.003,-0.006,-0.004,0.002,0.008,-0.002,0.004,-0.007,0.000,0.001,-0.001,0.008,-0.005,0.005,-0.001,-0.001,0.005,0.002,0.005,0.006,0.000
A16 teach_family name=fvak conf=0.300 centroid=0.001,-0.007,0.006,0.014,0.001,-0.001,-0.002,0.002,-0.001,0.000,-0.001,0.002,-0.001,-0.005,-0.006,-0.004,0.011,-0.008,0.002,-0.003,0.012,0.001,-0.002,0.006,-0.000,0.001,-0.005,-0.003,-0.001,0.002,0.008,-0.004
A18 teach_family name=fbel conf=0.350 centroid=0.001,0.003,0.003,-0.007,-0.001,-0.009,0.016,0.001,-0.002,0.017,-0.001,0.005,0.002,0.001,0.001,-0.004,0.003,0.011,0.004,-0.002,0.003,0.000,0.008,0.004,-0.005,-0.001,-0.008,0.001,-0.004,-0.002,0.010,-0.000
A18 teach_family name=frinlovak conf=0.200 centroid=0.005,0.001,-0.015,-0.009,-0.074,0.059,-0.046,0.044,0.015,0.011,0.077,0.007,0.011,0.009,-0.007,0.037,0.069,0.056,-0.009,-0.008,0.006,-0.044,-0.076,0.030,-0.032,-0.037,0.022,0.001,-0.040,0.030,0.004,-0.054
A20 teach_family name=ftolbello conf=0.370 centroid=0.000,-0.001,0.001,-0.001,-0.005,0.002,-0.001,-0.001,-0.003,0.000,0.008,0.004,0.005,0.007,-0.000,0.003,-0.007,0.001,0.003,0.001,0.001,-0.000,-0.002,0.000,-0.004,0.007,0.009,-0.006,0.007,-0.002,-0.005,0.001
A21 teach_family name=frinka conf=0.290 centroid=0.000,0.010,-0.004,0.002,0.001,0.002,-0.006,-0.006,-0.002,0.011,0.004,0.006,-0.004,0.007,-0.004,-0.001,0.007,-0.002,0.005,-0.009,-0.000,-0.005,-0.009,-0.006,0.001,0.001,-0.001,0.008,0.009,0.000,-0.000,-0.003
A22 teach_family name=fmukkarin conf=0.350 centroid=0.002,0.002,0.014,0.005,-0.008,0.006,-0.010,-0.004,0.009,-0.006,0.004,0.004,0.009,0.004,-0.004,0.005,-0.004,0.000,0.004,-0.005,-0.007,0.007,-0.004,-0.006,-0.013,-0.009,0.004,-0.007,-0.011,-0.004,0.008,0.002
A22 teach_family name=fzev conf=0.240 centroid=-0.001,-0.014,-0.016,0.025,-0.003,0.024,0.009,-0.036,-0.014,0.014,-0.009,-0.037,-0.013,-0.057,0.021,0.001,0.015,0.029,-0.001,0.039,0.045,-0.017,0.008,-0.006,-0.014,-0.015,-0.022,-0.002,-0.001,0.003,-0.007,-0.030
A0 teach_family name=fkatol conf=0.420 centroid=-0.000,0.009,0.005,-0.003,0.004,0.002,0.002,-0.002,-0.003,0.003,-0.000,-0.013,0.004,0.004,0.001,0.003,0.005,0.003,-0.005,0.004,0.002,-0.002,-0.013,-0.007,0.000,0.003,0.002,0.003,0.007,0.002,-0.003,0.002
A1 teach_family name=fkabel conf=0.360 centroid=0.001,-0.002,0.003,0.000,0.004,0.000,0.000,-0.000,-0.001,0.002,-0.006,0.001,-0.006,0.006,0.002,-0.005,0.005,0.002,0.008,-0.002,0.008,0.004,-0.004,0.003,-0.002,0.000,-0.002,-0.002,-0.004,-0.002,0.010,-0.001
A4 teach_family name=frin conf=0.570 centroid=0.001,0.002,0.001,-0.001,-0.007,-0.001,0.005,-0.002,-0.000,-0.004,-0.006,0.002,0.004,0.002,-0.002,-0.000,0.001,0.004,-0.001,-0.003,-0.001,0.007,-0.003,0.000,0.004,0.001,-0.007,-0.011,-0.000,-0.006,-0.002,-0.002
A1 teach_family name=frinkabel conf=0.380 centroid=0.000,0.003,0.000,0.001,-0.001,-0.000,-0.005,0.002,-0.005,-0.002,0.004,0.009,-0.006,-0.000,0.006,-0.002,-0.002,-0.000,0.009,-0.009,0.001,-0.018,-0.006,-0.001,-0.007,0.009,-0.001,-0.005,0.006,0.003,0.002,0.005
A1 teach_family name=fmuklorin conf=0.220 centroid=-0.005,-0.047,0.081,0.065,0.001,-0.045,-0.078,0.016,0.133,-0.002,0.073,0.012,-0.081,-0.023,0.035,0.048,0.038,0.042,0.052,0.004,-0.065,0.089,0.019,0.054,0.079,0.010,0.008,-0.022,-0.037,0.047,-0.032,0.023
A2 teach_family name=fsususu conf=0.380 centroid=0.001,-0.009,-0.001,-0.001,0.003,0.004,-0.000,-0.007,-0.001,-0.005,0.002,0.009,0.005,0.000,-0.006,-0.003,0.003,-0.007,-0.001,0.001,-0.001,-0.005,-0.008,-0.011,0.003,-0.003,-0.000,-0.004,0.003,-0.007,-0.004,0.004
A5 teach_family name=fvak conf=0.330 centroid=-0.000,-0.006,-0.007,-0.001,0.007,-0.005,0.003,-0.000,-0.008,0.003,-0.006,-0.002,0.006,0.009,-0.002,-0.010,-0.004,0.004,-0.007,-0.007,0.002,-0.005,0.005,0.005,0.002,0.003,0.004,-0.000,-0.003,0.000,-0.000,-0.013
A5 teach_family name=frin conf=0.200 centroid=-0.002,0.033,0.061,-0.048,-0.045,0.065,0.015,-0.004,0.051,-0.068,-0.031,-0.039,0.020,0.044,-0.001,0.016,0.055,0.004,-0.002,-0.027,-0.006,-0.041,0.021,0.037,0.026,0.014,-0.020,-0.069,0.043,-0.023,-0.001,0.053
A6 teach_family name=flovak conf=0.290 centroid=0.001,0.001,0.007,0.003,0.004,0.000,0.002,0.003,-0.002,-0.004,-0.004,-0.004,0.004,0.013,-0.003,-0.000,-0.013,0.003,0.007,0.015,0.002,0.012,-0.005,0.014,-0.004,0.004,0.003,0.002,0.004,-0.004,0.001,0.006
A6 teach_family name=fmuk conf=0.210 centroid=-0.000,-0.011,-0.083,0.027,-0.029,0.033,-0.007,0.040,-0.010,0.051,0.020,-0.010,0.042,-0.020,-0.017,-0.029,-0.024,-0.023,0.013,-0.055,0.023,0.021,-0.032,-0.056,0.008,0.008,0.015,-0.019,-0.021,0.012,-0.024,-0.032
A11 teach_family name=florin conf=0.320 centroid=0.001,-0.003,-0.004,-0.006,0.004,0.011,0.009,-0.005,0.001,-0.002,0.011,-0.005,-0.007,-0.001,0.002,0.007,-0.000,-0.008,-0.002,-0.001,0.001,-0.016,-0.004,0.005,-0.007,-0.001,0.001,0.013,-0.003,-0.003,-0.002,-0.003
A11 teach_family name=fka conf=0.200 centroid=-0.006,0.008,-0.008,-0.033,0.033,0.081,-0.025,-0.061,-0.027,0.002,-0.070,-0.010,0.016,0.070,-0.015,-0.026,0.030,-0.073,-0.005,0.043,-0.061,0.003,0.054,0.033,-0.035,0.079,-0.040,0.021,0.017,0.017,0.030,0.084
A15 teach_family name=ftar conf=0.300 centroid=-0.001,-0.010,0.004,0.002,0.001,-0.003,-0.002,0.001,-0.001,0.005,-0.010,-0.005,0.009,0.003,0.003,0.006,-0.007,0.010,0.006,-0.006,0.002,-0.008,0.001,0.006,0.001,-0.002,-0.003,-0.002,-0.009,0.005,-0.006,0.003
A16 teach_family name=fsu conf=0.350 centroid=0.002,-0.009,0.003,0.001,-0.004,0.002,-0.000,0.004,-0.000,-0.000,-0.000,-0.002,-0.010,0.002,-0.004,-0.007,-0.007,0.005,-0.002,-0.006,0.003,-0.001,0.008,0.007,-0.007,0.001,-0.007,-0.003,0.002,-0.006,0.001,0.003
A26 teach_family name=fzevbelbel conf=0.330 centroid=0.002,-0.002,0.001,-0.007,0.001,0.003,0.006,-0.000,-0.005,-0.002,0.000,0.000,0.006,-0.000,-0.005,-0.006,0.005,0.002,0.007,0.004,0.000,0.007,0.006,0.006,-0.002,0.003,0.002,0.009,0.005,0.002,0.006,0.005
A26 teach_family name=fzevrin conf=0.200 centroid=0.001,-0.002,0.021,-0.037,-0.025,-0.022,-0.042,-0.033,-0.006,-0.003,-0.014,0.029,0.025,0.034,-0.041,0.005,-0.024,0.011,0.003,-0.009,0.001,0.017,-0.058,0.017,-0.006,-0.006,-0.012,-0.024,0.014,-0.005,0.009,0.027
A3 teach_family name=fmuktar conf=0.430 centroid=0.000,-0.009,0.002,-0.008,-0.004,0.004,0.005,-0.003,0.002,0.000,0.015,-0.004,-0.003,0.001,0.002,-0.002,0.001,0.007,-0.001,0.005,0.006,0.002,-0.006,0.007,-0.006,0.004,0.012,0.004,-0.004,-0.002,-0.005,-0.000
A0 teach_family name=fmukvak conf=0.430 centroid=0.001,-0.009,0.006,0.000,-0.006,-0.001,-0.003,-0.004,-0.000,0.004,-0.005,0.011,-0.003,-0.005,0.004,0.000,0.002,0.002,0.012,0.007,-0.006,0.007,0.005,-0.006,0.003,-0.008,0.012,-0.001,-0.003,-0.006,-0.016,0.012
A0 teach_family name=fvakmuklo conf=0.210 centroid=-0.003,-0.012,-0.058,-0.034,0.007,0.017,-0.020,0.025,0.006,0.014,0.022,-0.025,0.036,0.001,-0.034,-0.006,-0.010,0.041,-0.011,-0.022,-0.023,0.040,0.010,0.023,-0.023,-0.010,-0.005,0.011,0.009,0.018,-0.003,0.025
A6 teach_family name=frin conf=0.290 centroid=0.001,-0.002,-0.002,-0.006,-0.010,-0.003,-0.000,0.007,0.002,0.007,0.006,-0.007,-0.004,-0.002,0.008,-0.004,-0.006,-0.002,-0.001,-0.001,0.006,-0.005,0.004,0.003,-0.001,-0.003,0.009,0.002,0.000,-0.004,-0.001,0.005
A8 teach_family name=fka conf=0.290 centroid=0.000,0.008,0.001,0.001,0.002,0.004,0.017,-0.002,-0.006,-0.001,0.005,0.002,-0.000,-0.000,0.001,-0.002,0.004,0.009,0.012,0.008,-0.002,-0.007,0.004,-0.005,-0.002,-0.003,0.000,-0.004,0.002,0.011,-0.013,0.009
A13 teach_family name=fmuksu conf=0.360 centroid=0.001,-0.000,0.008,-0.001,-0.000,-0.010,0.003,0.000,0.002,-0.003,-0.004,0.004,0.006,0.002,-0.003,-0.002,-0.001,-0.000,0.004,-0.004,-0.000,-0.005,-0.001,0.007,0.003,0.005,-0.005,0.006,-0.009,-0.000,-0.001,-0.005
A17 teach_family name=fmukvakka conf=0.330 centroid=0.002,0.002,0.005,0.000,-0.006,0.009,0.005,0.005,0.008,-0.002,-0.004,0.006,0.004,-0.005,-0.000,0.002,-0.001,-0.000,0.003,0.002,-0.002,-0.007,0.005,-0.017,0.003,0.002,-0.005,-0.003,-0.000,0.004,-0.004,-0.003
A21 teach_family name=fmuktolvak conf=0.350 centroid=-0.000,0.002,0.001,0.003,0.007,0.002,-0.000,0.003,0.001,-0.016,-0.003,-0.008,0.003,-0.005,0.001,-0.006,0.009,0.005,0.000,0.007,0.005,-0.018,-0.004,0.004,-0.006,0.000,0.001,-0.005,0.009,-0.003,0.008,0.001
A21 teach_family name=fzevtar conf=0.210 centroid=0.000,0.020,-0.021,0.012,0.027,0.030,0.022,-0.023,-0.003,-0.018,-0.011,0.017,-0.029,-0.023,0.008,0.055,-0.031,0.010,0.037,0.026,0.005,0.035,-0.004,-0.010,0.038,0.006,0.018,0.009,0.001,0.018,-0.027,-0.016
A25 teach_family name=frinrin conf=0.260 centroid=-0.000,-0.006,0.000,-0.004,0.002,-0.005,0.004,0.002,0.007,-0.003,-0.001,0.001,-0.000,0.004,0.002,-0.012,-0.003,-0.005,-0.004,0.003,0.005,-0.005,0.007,-0.000,-0.005,0.001,-0.013,-0.001,-0.007,0.001,-0.003,0.001
A5 teach_family name=ftolsu conf=0.510 centroid=-0.000,0.004,-0.007,0.003,0.005,-0.008,-0.007,0.010,-0.001,-0.003,0.001,0.002,-0.004,0.006,-0.006,-0.002,-0.010,0.007,0.006,0.003,0.000,0.011,0.003,0.004,0.003,-0.002,0.002,-0.004,-0.002,-0.002,0.007,-0.003
A5 teach_family name=fmuktar conf=0.200 centroid=0.003,-0.017,0.010,0.050,0.001,0.011,-0.004,0.005,0.078,-0.017,-0.015,-0.039,0.003,-0.017,0.049,-0.013,-0.007,0.018,-0.028,0.022,0.001,-0.009,-0.009,-0.030,0.038,-0.042,0.051,0.014,-0.057,0.039,0.054,0.009
A3 teach_family name=ftarlo conf=0.390 centroid=0.001,0.008,-0.002,0.009,-0.014,-0.001,0.007,0.004,-0.002,-0.001,-0.004,-0.007,0.004,0.005,0.003,-0.003,0.001,-0.001,-0.002,-0.003,-0.005,0.007,-0.000,-0.000,-0.003,0.001,-0.002,0.000,-0.007,0.006,-0.007,0.003
A3 teach_family name=ftarzev conf=0.290 centroid=0.001,-0.001,0.005,-0.010,-0.009,0.004,-0.002,0.004,-0.005,0.004,0.005,-0.001,-0.002,-0.006,-0.005,0.003,-0.002,0.004,-0.004,0.009,-0.009,-0.000,-0.003,0.010,0.007,0.001,0.003,-0.008,0.001,-0.001,-0.006,0.005
A3 teach_family name=fzev conf=0.210 centroid=-0.003,-0.046,0.093,-0.038,0.036,-0.052,0.060,-0.072,0.010,-0.003,0.011,0.044,-0.016,0.098,0.084,-0.087,-0.006,-0.004,0.017,0.023,-0.025,-0.064,0.095,0.002,-0.040,0.010,-0.012,-0.005,-0.051,0.006,0.031,-0.083
A9 teach_family name=fzevzevbel conf=0.260 centroid=0.000,-0.001,-0.000,-0.005,0.004,-0.004,0.008,0.000,0.012,0.015,-0.006,0.000,0.002,0.004,0.002,-0.001,0.009,0.003,-0.007,-0.003,-0.002,-0.005,-0.008,-0.006,-0.002,-0.004,0.009,-0.003,0.000,0.001,-0.003,0.009
A17 teach_family name=fmuk conf=0.290 centroid=0.000,0.008,-0.009,0.009,-0.011,0.001,-0.005,-0.000,-0.003,0.004,0.010,0.005,-0.001,0.008,0.010,0.004,-0.005,0.001,-0.004,-0.002,-0.004,-0.004,-0.006,-0.003,-0.001,-0.000,-0.009,0.003,0.003,-0.002,-0.005,-0.002
A19 teach_family name=fkalo conf=0.300 centroid=0.001,-0.011,-0.006,0.003,0.004,-0.003,0.005,-0.009,-0.000,-0.002,0.003,0.006,0.003,-0.004,0.005,0.004,0.003,0.004,-0.002,-0.003,0.006,-0.004,-0.009,-0.005,-0.001,-0.002,-0.001,-0.007,-0.005,-0.009,-0.007,-0.004
A24 teach_family name=fsu conf=0.410 centroid=0.001,0.003,0.005,0.002,-0.005,-0.006,0.007,0.004,-0.004,0.004,0.007,-0.001,-0.006,0.004,0.002,-0.002,-0.002,0.011,0.002,-0.003,-0.001,-0.003,-0.001,0.011,-0.006,0.000,-0.002,0.002,-0.004,0.010,0.002,-0.008
A24 teach_family name=ftollorin conf=0.200 centroid=-0.001,0.009,-0.033,-0.083,0.021,0.071,-0.033,-0.019,0.003,-0.040,-0.048,0.033,0.027,-0.060,-0.055,0.013,0.093,-0.016,-0.016,0.042,0.030,-0.000,0.025,0.038,0.042,0.040,0.011,0.081,0.011,-0.080,0.011,0.029
A25 teach_family name=fbelbeltar conf=0.280 centroid=0.002,0.001,-0.008,-0.003,-0.001,0.002,-0.002,-0.005,0.007,-0.004,-0.004,0.012,0.005,-0.002,0.012,0.005,0.003,0.007,-0.007,-0.005,0.008,0.010,-0.001,-0.001,-0.009,0.007,0.002,-0.003,0.002,0.001,0.005,0.001
A5 teach_family name=flovak conf=0.700 centroid=-0.000,-0.003,0.003,0.004,-0.004,-0.006,0.002,0.000,0.005,-0.002,0.007,-0.004,-0.011,-0.003,0.003,-0.005,0.001,0.010,-0.001,-0.002,0.002,-0.007,0.007,-0.001,0.004,0.001,-0.006,-0.008,-0.000,-0.003,-0.005,-0.005
A1 teach_family name=fvakvaksu conf=0.370 centroid=0.001,0.001,0.003,0.006,-0.000,-0.009,0.005,0.003,0.008,-0.006,0.006,0.001,0.009,0.002,0.007,-0.005,0.006,0.002,-0.000,-0.007,-0.001,0.008,-0.004,-0.001,0.004,-0.014,0.007,0.006,0.004,0.010,-0.006,-0.007
A3 teach_family name=fka conf=0.450 centroid=0.001,0.010,-0.009,-0.003,-0.004,0.007,-0.001,-0.002,0.001,0.002,-0.003,0.009,0.008,0.003,0.001,0.006,0.004,0.008,-0.007,-0.006,0.010,0.009,0.005,-0.001,-0.004,0.004,-0.001,0.008,0.008,-0.003,0.005,-0.007
A3 teach_family name=fmukvak conf=0.200 centroid=-0.003,-0.080,-0.002,0.063,-0.006,-0.046,0.075,0.029,-0.030,-0.004,0.004,-0.052,-0.022,-0.004,0.009,-0.028,-0.014,-0.026,0.003,-0.020,-0.041,0.017,0.050,-0.040,0.037,0.032,-0.017,-0.060,-0.035,0.004,0.013,-0.007
A13 teach_family name=ftar conf=0.280 centroid=0.001,0.011,-0.003,-0.001,-0.007,0.000,0.003,-0.005,0.002,-0.008,-0.002,-0.002,0.004,-0.007,-0.001,0.002,-0.010,-0.004,-0.003,-0.002,0.002,0.003,-0.002,0.009,0.000,0.008,0.005,-0.004,-0.010,0.001,0.006,0.003
A17 teach_family name=fmuklo conf=0.300 centroid=0.000,0.002,-0.005,0.001,0.005,-0.003,-0.007,-0.002,-0.004,0.002,-0.002,0.004,0.002,-0.001,0.000,-0.004,0.016,0.005,-0.001,-0.005,0.009,0.009,0.005,-0.003,-0.002,0.004,-0.001,0.005,0.006,-0.009,-0.007,0.000
A20 teach_family name=fmukrin conf=0.400 centroid=0.001,-0.002,-0.001,0.004,0.001,-0.002,0.007,0.001,-0.005,0.011,-0.011,-0.001,-0.001,-0.008,-0.002,-0.001,0.003,-0.013,-0.003,0.006,0.007,0.004,0.004,-0.001,0.008,-0.005,-0.004,-0.002,-0.001,0.011,-0.010,-0.006
A25 teach_family name=fbelbello conf=0.380 centroid=0.001,-0.002,-0.003,0.016,-0.008,0.003,-0.000,0.003,0.001,0.003,0.001,0.002,-0.005,-0.003,-0.007,-0.001,-0.007,-0.005,-0.001,-0.000,-0.003,-0.003,-0.004,0.003,-0.000,-0.000,0.000,0.007,0.001,0.002,-0.010,0.002
A25 teach_family name=fbellolo conf=0.200 centroid=-0.000,-0.068,-0.012,-0.066,0.029,-0.008,0.039,0.013,-0.062,-0.019,-0.014,0.001,-0.073,-0.013,0.020,-0.037,0.008,-0.022,-0.063,0.045,-0.026,0.053,-0.016,-0.032,-0.059,-0.025,-0.048,-0.019,-0.004,-0.010,0.047,-0.001
A2 teach_family name=fkatarlo conf=0.560 centroid=-0.000,0.002,-0.005,-0.016,-0.002,-0.002,0.006,0.001,-0.005,-0.003,-0.002,-0.000,-0.007,-0.001,0.007,0.006,0.010,-0.004,0.001,0.005,-0.003,0.006,-0.000,-0.011,0.007,-0.004,0.001,0.002,0.011,-0.013,-0.001,0.002
A0 teach_family name=ftolzev conf=0.710 centroid=-0.000,-0.010,-0.002,-0.009,-0.006,0.001,0.008,0.000,0.002,0.001,-0.005,0.000,-0.000,0.008,-0.005,0.001,0.013,0.007,0.003,-0.002,0.002,-0.005,0.002,-0.008,-0.002,-0.000,-0.006,-0.008,-0.002,-0.008,-0.004,0.002
A0 teach_family name=ftolzev conf=1.000 centroid=-0.000,-0.010,-0.002,-0.009,-0.006,0.001,0.008,0.000,0.002,0.001,-0.005,0.000,-0.000,0.008,-0.005,0.001,0.013,0.007,0.003,-0.002,0.002,-0.005,0.002,-0.008,-0.002,-0.000,-0.006,-0.008,-0.002,-0.008,-0.004,0.002
A0 teach_family name=ftolka conf=0.210 centroid=0.000,-0.013,0.005,-0.014,-0.002,0.005,-0.001,-0.003,0.005,0.002,0.001,0.004,0.009,0.006,0.004,0.008,0.005,-0.002,0.007,-0.001,0.001,-0.004,-0.004,-0.008,-0.004,-0.011,-0.008,-0.013,0.001,-0.007,-0.008,0.004
A3 teach_family name=fzevlotar conf=0.370 centroid=0.001,-0.009,-0.001,0.004,-0.003,0.001,0.002,-0.004,0.001,0.004,0.005,0.011,0.009,-0.003,-0.002,-0.008,-0.009,0.000,-0.002,-0.004,0.009,-0.009,0.004,-0.005,-0.001,-0.005,-0.010,-0.002,0.002,-0.000,-0.003,-0.001
A18 teach_family name=fmuk conf=0.300 centroid=0.001,0.004,-0.005,0.001,0.008,-0.002,0.005,0.001,0.005,-0.001,-0.006,0.008,-0.003,-0.007,-0.003,-0.002,0.003,-0.005,-0.001,-0.004,-0.002,0.005,-0.001,0.003,0.002,-0.008,-0.004,-0.005,-0.002,-0.008,-0.007,0.001
A26 teach_family name=ftarlo conf=0.250 centroid=0.001,-0.003,-0.003,0.008,-0.002,0.001,0.001,0.006,-0.009,-0.002,0.005,0.010,0.003,0.002,0.003,0.003,0.006,0.006,-0.010,0.004,-0.002,0.001,-0.003,-0.000,-0.004,-0.006,0.001,-0.002,0.002,-0.008,-0.004,0.001
A27 teach_family name=fmukmuktol conf=0.310 centroid=-0.000,-0.003,-0.009,-0.001,0.011,-0.000,-0.002,-0.001,0.005,-0.005,0.002,0.003,0.002,0.001,0.005,0.003,-0.009,0.006,-0.001,-0.008,0.005,-0.002,-0.007,0.008,0.001,-0.002,0.005,0.004,0.003,0.002,-0.003,-0.004
A29 teach_family name=fsu conf=0.330 centroid=0.000,0.008,0.003,0.005,-0.003,0.008,0.003,-0.001,0.003,-0.004,0.004,0.005,-0.004,-0.001,-0.003,0.002,0.001,-0.004,0.002,-0.006,0.006,-0.001,0.012,-0.005,-0.006,-0.006,0.007,-0.004,0.002,-0.004,-0.001,0.002
A2 teach_family name=fkaka conf=0.390 centroid=0.001,-0.003,0.004,-0.004,0.004,0.012,0.011,-0.008,0.001,-0.007,-0.005,0.004,0.003,-0.008,-0.001,0.002,0.001,-0.008,-0.006,-0.008,-0.002,0.003,-0.000,0.002,-0.001,0.001,-0.002,-0.002,0.009,-0.002,-0.001,-0.009
A2 teach_family name=fsu conf=0.230 centroid=-0.004,0.014,0.006,0.027,0.026,-0.003,0.047,0.027,0.090,0.094,-0.038,-0.072,-0.013,0.120,-0.041,-0.049,0.022,-0.071,0.015,0.115,0.025,-0.054,-0.084,-0.037,0.037,-0.006,-0.018,0.123,-0.005,0.013,-0.044,0.030
A3 teach_family name=ftar conf=0.660 centroid=0.001,0.001,0.005,-0.007,0.001,0.003,-0.001,0.000,0.001,-0.004,-0.005,0.002,-0.007,0.001,0.007,0.005,0.002,-0.004,0.007,0.002,0.002,0.005,0.005,0.008,-0.000,-0.005,-0.002,-0.003,-0.001,0.011,-0.013,0.002
A3 teach_family name=flo conf=0.230 centroid=0.001,0.035,0.017,0.038,-0.023,-0.052,-0.007,-0.032,0.062,0.028,0.037,-0.013,0.035,-0.021,-0.026,0.006,-0.078,-0.021,0.030,0.035,-0.024,0.022,0.023,-0.045,0.005,-0.038,0.040,0.009,-0.010,-0.039,-0.039,-0.013
A4 teach_family name=fzev conf=0.570 centroid=0.001,-0.002,-0.001,-0.004,-0.007,0.009,0.006,-0.009,-0.001,-0.003,0.005,-0.008,0.002,0.009,-0.001,-0.005,-0.005,0.013,-0.012,-0.006,-0.004,-0.007,0.005,0.001,0.003,-0.002,0.002,-0.003,-0.009,-0.005,0.000,-0.006
